person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_encoded,loan_intent_encoded,loan_grade_encoded,cb_person_default_on_file_encoded,debt_to_income
32,10.518700218288165,RENT,1.0,MEDICAL,B,15000,9.62,1,0.41,N,10,3,3,1,0,1426.0317043659536
32,11.616284979960888,MORTGAGE,0.0,MEDICAL,B,10400,9.91,0,0.09,N,6,0,3,1,0,895.2948397823326
32,10.518700218288165,RENT,0.0,VENTURE,B,15000,10.62,1,0.41,N,8,3,5,1,0,1426.0317043659536
31,11.6172944892629,MORTGAGE,3.0,HOMEIMPROVEMENT,A,5150,6.62,0,0.05,N,6,0,2,0,0,443.3045925417321
29,10.524090921620362,RENT,1.0,MEDICAL,A,15000,6.03,1,0.4,N,10,3,3,0,0,1425.301255159671
27,10.530521639636548,RENT,5.0,PERSONAL,A,15000,7.9,1,0.4,N,8,3,4,0,0,1424.4308604371959
30,10.534785924769006,RENT,2.0,MEDICAL,C,15000,13.06,1,0.4,Y,7,3,3,2,1,1423.8542773548484
30,10.239995502805316,OWN,14.0,MEDICAL,B,14400,12.18,0,0.51,N,5,2,3,1,0,1406.2506175959768
29,11.623938972319792,MORTGAGE,4.0,PERSONAL,C,5000,14.27,0,0.04,Y,6,0,4,2,1,430.1467868944041
29,10.545367754151743,RENT,13.0,DEBTCONSOLIDATION,A,15000,6.91,1,0.39,N,8,3,0,0,0,1422.4254999636646
34,11.626227364204203,MORTGAGE,11.0,DEBTCONSOLIDATION,A,3000,7.74,0,0.03,N,10,0,0,0,0,258.0372726269443
27,10.54547300900014,RENT,5.0,EDUCATION,C,15000,12.73,1,0.39,N,10,3,1,2,0,1422.4113026696953
33,10.545788707090159,RENT,10.0,EDUCATION,A,15000,6.17,1,0.39,N,9,3,1,0,0,1422.3687214513582
27,11.626263078808801,MORTGAGE,12.0,EDUCATION,C,15000,13.49,0,0.13,N,8,0,1,2,0,1290.1823998237674
30,11.626263078808801,OWN,6.0,VENTURE,A,12000,10.99,0,0.11,N,10,2,5,0,0,1032.1459198590137
30,11.626263078808801,MORTGAGE,4.0,PERSONAL,D,8000,16.02,0,0.07,Y,10,0,4,3,1,688.0972799060092
32,11.626263078808801,MORTGAGE,4.0,EDUCATION,B,14000,9.63,0,0.13,N,9,0,1,1,0,1204.1702398355162
28,11.51293546492023,MORTGAGE,4.0,VENTURE,D,25000,10.99,1,0.25,N,6,0,5,3,0,2171.4705234103576
27,11.626263078808801,MORTGAGE,5.0,PERSONAL,A,8000,6.17,0,0.07,N,8,0,4,0,0,688.0972799060092
28,11.626263078808801,MORTGAGE,9.0,HOMEIMPROVEMENT,B,15000,11.12,0,0.13,N,7,0,2,1,0,1290.1823998237674
29,11.626263078808801,MORTGAGE,3.0,PERSONAL,D,25000,14.61,0,0.22,N,5,0,4,3,0,2150.303999706279
27,11.626263078808801,MORTGAGE,9.0,EDUCATION,C,13000,13.57,0,0.12,N,10,0,1,2,0,1118.158079847265
34,11.627360680703712,MORTGAGE,2.0,EDUCATION,A,12800,8.94,0,0.11,N,6,0,1,0,0,1100.8517196204598
27,10.596659732783579,RENT,0.0,MEDICAL,A,15000,6.91,1,0.38,N,10,3,3,0,0,1415.5404040759674
28,11.628047184686986,MORTGAGE,10.0,VENTURE,A,6800,5.79,0,0.06,N,5,0,5,0,0,584.7929486349989
34,10.596659732783579,RENT,2.0,PERSONAL,A,15000,10.99,1,0.38,N,6,3,4,0,0,1415.5404040759674
32,11.630228385389735,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,5.42,0,0.05,N,10,0,0,0,0,515.8970057318386
33,10.596659732783579,RENT,15.0,PERSONAL,B,15000,9.88,1,0.38,N,5,3,4,1,0,1415.5404040759674
27,11.630717389475995,MORTGAGE,4.0,HOMEIMPROVEMENT,D,10400,15.62,0,0.09,Y,6,0,2,3,1,894.183879784612
29,11.630717389475995,MORTGAGE,11.0,EDUCATION,C,3000,13.35,0,0.03,N,10,0,1,2,0,257.93765763017655
27,10.434145214930487,RENT,0.0,EDUCATION,E,15000,16.35,1,0.44,Y,10,3,1,4,1,1437.587812994601
27,11.63114396135538,MORTGAGE,11.0,DEBTCONSOLIDATION,A,24000,10.99,0,0.21,N,7,0,0,0,0,2063.425582190393
33,11.632777469943857,OWN,5.0,PERSONAL,B,5000,12.69,0,0.04,N,5,2,4,1,0,429.81996457155054
27,11.634452593864845,MORTGAGE,11.0,HOMEIMPROVEMENT,E,19000,16.35,0,0.17,N,10,0,2,4,0,1633.0807011942447
29,11.635081148873034,MORTGAGE,13.0,DEBTCONSOLIDATION,A,8000,7.49,0,0.07,N,8,0,0,0,0,687.5757803180319
32,10.603560693166807,RENT,5.0,MEDICAL,B,15000,11.71,1,0.37,N,8,3,3,1,0,1414.6191486098028
28,10.609081944147828,RENT,9.0,DEBTCONSOLIDATION,A,15000,7.88,1,0.37,N,5,3,0,0,0,1413.882942837885
27,11.635151947212842,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6425,6.03,0,0.06,N,7,0,0,0,0,552.2059384483659
33,11.635151947212842,MORTGAGE,15.0,MEDICAL,C,5000,13.49,0,0.04,Y,9,0,3,2,1,429.73224781974005
28,10.225607282932941,OWN,2.0,HOMEIMPROVEMENT,A,6000,8.9,0,0.22,N,8,2,2,0,0,586.7622170484002
27,10.62135173563291,RENT,6.0,EDUCATION,A,15000,8.49,1,0.37,N,8,3,1,0,0,1412.2496244689305
27,10.62135173563291,RENT,0.0,MEDICAL,B,15000,11.48,1,0.37,N,8,3,3,1,0,1412.2496244689305
27,10.491301994830229,RENT,11.0,HOMEIMPROVEMENT,D,15000,16.77,1,0.42,N,9,3,2,3,0,1429.755811756397
32,11.635151947212842,MORTGAGE,0.0,HOMEIMPROVEMENT,E,15000,15.68,0,0.13,Y,5,0,2,4,1,1289.1967434592202
32,11.635151947212842,MORTGAGE,1.0,EDUCATION,A,5000,10.99,0,0.04,N,6,0,1,0,0,429.73224781974005
27,11.635187344503183,MORTGAGE,11.0,VENTURE,A,15000,8.94,0,0.13,N,8,0,5,0,0,1289.1928213847332
28,11.63780327310248,MORTGAGE,12.0,VENTURE,C,18000,12.99,0,0.16,N,6,0,5,2,0,1546.683646182777
29,10.645448706505872,RENT,5.0,PERSONAL,B,15000,10.99,1,0.36,N,9,3,4,1,0,1409.0528650833555
27,11.638685488579059,OWN,6.0,VENTURE,B,2100,11.99,0,0.02,N,7,2,5,1,0,180.43274750062727
34,11.63956692643747,OWN,4.0,HOMEIMPROVEMENT,A,3000,6.39,0,0.03,N,8,2,2,0,0,257.741548200214
27,11.642206587981981,MORTGAGE,3.0,MEDICAL,A,7500,8.63,0,0.07,N,10,0,3,0,0,644.207774816683
33,11.643962499267984,MORTGAGE,0.0,EDUCATION,D,16000,16.77,0,0.14,N,5,0,1,3,0,1374.1026734675472
34,11.532737896139919,MORTGAGE,0.0,HOMEIMPROVEMENT,C,7200,13.49,1,0.07,N,5,0,2,2,0,624.3096881972741
28,11.643962499267984,MORTGAGE,12.0,VENTURE,E,8000,18.64,0,0.07,N,10,0,5,4,0,687.0513367337736
30,11.643962499267984,MORTGAGE,14.0,MEDICAL,A,7200,6.03,0,0.06,N,8,0,3,0,0,618.3462030603963
28,11.643962499267984,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,10.99,0,0.11,N,5,0,0,0,0,1030.5770051006605
28,11.643962499267984,MORTGAGE,13.0,HOMEIMPROVEMENT,A,26000,8.49,0,0.23,N,5,0,2,0,0,2232.9168443847643
30,11.643962499267984,MORTGAGE,13.0,DEBTCONSOLIDATION,A,9975,5.42,0,0.09,N,10,0,0,0,0,856.667135489924
28,10.222123085309558,OWN,4.0,PERSONAL,B,2000,11.12,0,0.07,N,8,2,4,1,0,195.65407140070977
35,11.643962499267984,MORTGAGE,11.0,EDUCATION,B,7000,11.49,0,0.06,N,10,0,1,1,0,601.1699196420519
27,11.643962499267984,MORTGAGE,7.0,EDUCATION,C,20000,13.06,0,0.18,Y,8,0,1,2,1,1717.6283418344342
32,10.221977646629885,OWN,1.0,VENTURE,D,5000,14.59,0,0.18,Y,10,2,5,3,1,489.14213793535987
29,11.643962499267984,MORTGAGE,11.0,MEDICAL,A,14000,10.99,0,0.12,N,6,0,3,0,0,1202.3398392841038
32,11.370220696727491,MORTGAGE,16.0,MEDICAL,D,20000,14.74,1,0.2,N,9,0,3,3,0,1758.980809031814
33,11.643962499267984,MORTGAGE,2.0,DEBTCONSOLIDATION,C,21000,13.16,0,0.18,N,9,0,0,2,0,1803.5097589261559
28,11.647465099148372,MORTGAGE,0.0,PERSONAL,A,12000,7.29,0,0.1,N,6,0,4,0,0,1030.2670922686348
33,11.647465099148372,MORTGAGE,3.0,PERSONAL,C,20000,13.48,0,0.17,N,5,0,4,2,0,1717.1118204477248
30,11.647465099148372,MORTGAGE,14.0,VENTURE,A,8000,8.94,0,0.07,N,7,0,5,0,0,686.8447281790899
29,10.657282884047461,RENT,9.0,VENTURE,A,15000,7.88,1,0.35,N,7,3,5,0,0,1407.4882090680928
33,11.652661320048594,MORTGAGE,0.0,PERSONAL,B,7450,11.71,0,0.06,N,5,0,4,1,0,639.3389282826022
31,11.652661320048594,MORTGAGE,8.0,DEBTCONSOLIDATION,A,15000,6.92,0,0.13,N,8,0,0,0,0,1287.2595871461788
32,11.542493975902508,MORTGAGE,0.0,PERSONAL,E,33000,18.64,1,0.32,N,6,0,4,4,0,2859.000842356492
30,10.668978650219241,RENT,3.0,VENTURE,A,15000,10.99,1,0.35,N,8,3,5,0,0,1405.9452635320213
33,11.652696102959753,MORTGAGE,3.0,PERSONAL,A,14000,6.03,0,0.12,N,8,0,4,0,0,1201.438695071095
28,11.652696102959753,MORTGAGE,12.0,EDUCATION,A,22000,7.51,0,0.19,N,7,0,1,0,0,1887.975092254578
27,11.652696102959753,MORTGAGE,11.0,PERSONAL,B,14400,12.69,0,0.13,N,6,0,4,1,0,1235.765514930269
29,11.652696102959753,MORTGAGE,4.0,VENTURE,B,22000,12.69,0,0.19,N,10,0,5,1,0,1887.975092254578
27,10.691967639914864,RENT,2.0,MEDICAL,B,15000,10.99,1,0.34,N,6,3,3,1,0,1402.922315627158
29,10.691967639914864,RENT,0.0,PERSONAL,B,15000,11.86,1,0.34,N,9,3,4,1,0,1402.922315627158
31,11.652696102959753,MORTGAGE,15.0,MEDICAL,B,10000,12.42,0,0.09,N,6,0,3,1,0,858.1704964793536
27,10.691967639914864,RENT,2.0,MEDICAL,B,15000,11.48,1,0.34,N,5,3,3,1,0,1402.922315627158
28,10.694328433692867,RENT,4.0,VENTURE,B,15000,10.99,1,0.34,N,10,3,5,1,0,1402.6126178004745
32,10.70101727068921,RENT,5.0,VENTURE,D,15000,16.49,1,0.34,Y,5,3,5,3,1,1401.7358930057974
28,11.652696102959753,MORTGAGE,11.0,HOMEIMPROVEMENT,A,5000,7.51,0,0.04,N,8,0,2,0,0,429.0852482396768
32,10.70101727068921,RENT,13.0,MEDICAL,A,15000,7.88,1,0.34,N,9,3,3,0,0,1401.7358930057974
29,11.652696102959753,MORTGAGE,13.0,DEBTCONSOLIDATION,A,5000,6.03,0,0.04,N,9,0,0,0,0,429.0852482396768
32,11.652696102959753,MORTGAGE,0.0,HOMEIMPROVEMENT,A,7200,7.9,0,0.06,N,10,0,2,0,0,617.8827574651345
28,11.652696102959753,MORTGAGE,3.0,MEDICAL,A,18500,10.99,0,0.16,N,7,0,3,0,0,1587.6154184868042
27,11.652696102959753,MORTGAGE,2.0,MEDICAL,A,1000,5.99,0,0.01,N,8,0,3,0,0,85.81704964793536
33,11.652696102959753,MORTGAGE,1.0,DEBTCONSOLIDATION,A,16800,5.42,0,0.15,N,6,0,0,0,0,1441.726434085314
28,11.652696102959753,MORTGAGE,8.0,MEDICAL,A,28000,10.99,0,0.24,N,5,0,3,0,0,2402.87739014219
28,11.652696102959753,MORTGAGE,2.0,PERSONAL,B,18000,10.59,0,0.16,N,10,0,4,1,0,1544.7068936628364
33,11.652696102959753,MORTGAGE,6.0,MEDICAL,C,10500,13.49,0,0.09,N,9,0,3,2,0,901.0790213033213
27,11.652696102959753,MORTGAGE,1.0,DEBTCONSOLIDATION,A,5000,8.49,0,0.04,N,6,0,0,0,0,429.0852482396768
28,11.652696102959753,MORTGAGE,3.0,HOMEIMPROVEMENT,A,25000,7.49,0,0.22,N,6,0,2,0,0,2145.426241198384
29,11.652696102959753,MORTGAGE,3.0,MEDICAL,C,22000,15.23,0,0.19,Y,7,0,3,2,1,1887.975092254578
29,11.652696102959753,MORTGAGE,7.0,EDUCATION,D,8100,16.49,0,0.07,Y,10,0,1,3,1,695.1181021482764
27,11.652696102959753,MORTGAGE,11.0,VENTURE,B,5000,10.99,0,0.04,N,5,0,5,1,0,429.0852482396768
29,11.652696102959753,OWN,12.0,EDUCATION,D,35000,15.28,0,0.3,Y,5,2,1,3,1,3003.5967376777376
29,11.652696102959753,MORTGAGE,10.0,VENTURE,C,5600,13.43,0,0.05,Y,8,0,5,2,1,480.575478028438
28,11.652696102959753,MORTGAGE,3.0,PERSONAL,C,4500,12.68,0,0.04,N,7,0,4,2,0,386.1767234157091
27,11.652696102959753,MORTGAGE,0.0,EDUCATION,A,12000,7.29,0,0.1,N,6,0,1,0,0,1029.8045957752242
28,11.542493975902508,MORTGAGE,12.0,HOMEIMPROVEMENT,C,20000,14.17,1,0.19,Y,9,0,2,2,1,1732.7277832463585
28,11.652696102959753,MORTGAGE,12.0,DEBTCONSOLIDATION,B,18000,10.37,0,0.16,N,7,0,0,1,0,1544.7068936628364
27,11.652696102959753,MORTGAGE,3.0,HOMEIMPROVEMENT,A,24000,10.99,0,0.21,N,7,0,2,0,0,2059.6091915504485
35,10.714439990727769,RENT,3.0,DEBTCONSOLIDATION,C,15000,10.99,1,0.33,N,8,3,0,2,0,1399.9798415018365
33,10.571342565808699,RENT,4.0,DEBTCONSOLIDATION,E,15000,17.56,1,0.38,Y,5,3,0,4,1,1418.9304628642988
34,11.652696102959753,MORTGAGE,11.0,MEDICAL,A,6000,5.79,0,0.05,N,9,0,3,0,0,514.9022978876121
31,11.652696102959753,MORTGAGE,4.0,VENTURE,C,6500,13.98,0,0.06,N,9,0,5,2,0,557.8108227115798
27,11.652696102959753,MORTGAGE,11.0,MEDICAL,A,8000,7.51,0,0.07,N,7,0,3,0,0,686.5363971834829
33,11.652696102959753,MORTGAGE,10.0,MEDICAL,B,25000,11.86,0,0.22,N,8,0,3,1,0,2145.426241198384
35,11.652696102959753,MORTGAGE,4.0,HOMEIMPROVEMENT,C,7200,13.85,0,0.06,Y,10,0,2,2,1,617.8827574651345
29,11.652696102959753,MORTGAGE,3.0,DEBTCONSOLIDATION,C,4000,13.48,0,0.03,N,10,0,0,2,0,343.26819859174145
28,11.652696102959753,MORTGAGE,12.0,VENTURE,C,16000,13.85,0,0.14,Y,8,0,5,2,1,1373.0727943669658
27,11.652696102959753,MORTGAGE,3.0,EDUCATION,A,6300,6.76,0,0.05,N,10,0,1,0,0,540.6474127819928
27,10.203629181337648,OWN,1.0,VENTURE,A,6000,8.0,0,0.22,N,6,2,5,0,0,588.0260732106915
33,11.652696102959753,OWN,2.0,VENTURE,B,14400,11.14,0,0.13,N,5,2,5,1,0,1235.765514930269
27,11.652696102959753,MORTGAGE,4.0,MEDICAL,C,9600,12.87,0,0.08,N,9,0,3,2,0,823.8436766201794
29,11.652696102959753,MORTGAGE,11.0,EDUCATION,C,20000,13.79,0,0.17,Y,6,0,1,2,1,1716.3409929587071
32,11.652696102959753,MORTGAGE,3.0,EDUCATION,E,20000,16.95,0,0.17,Y,7,0,1,4,1,1716.3409929587071
28,11.652696102959753,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10000,8.0,0,0.09,N,8,0,2,0,0,858.1704964793536
32,10.723289410218579,RENT,4.0,PERSONAL,B,15000,12.18,1,0.33,N,6,3,4,1,0,1398.8245048861595
32,11.654433707761807,MORTGAGE,3.0,MEDICAL,A,10200,10.99,0,0.09,N,9,0,3,0,0,875.2033994759299
34,10.727684925086583,RENT,6.0,DEBTCONSOLIDATION,B,15000,11.48,1,0.33,N,9,3,0,1,0,1398.2513566298587
29,11.659127494957797,MORTGAGE,13.0,PERSONAL,A,7000,6.62,0,0.06,N,8,0,4,0,0,600.3879795488366
27,11.659213889539183,MORTGAGE,6.0,DEBTCONSOLIDATION,B,10000,11.36,0,0.09,N,7,0,0,1,0,857.6907581198202
27,11.661354090741,MORTGAGE,11.0,DEBTCONSOLIDATION,A,18000,7.49,0,0.16,N,10,0,0,0,0,1543.5600239848495
28,11.661354090741,OWN,7.0,VENTURE,C,12000,13.49,0,0.1,Y,6,2,5,2,1,1029.0400159898995
27,11.661354090741,OWN,3.0,MEDICAL,A,6000,7.29,0,0.05,N,7,2,3,0,0,514.5200079949498
28,11.661354090741,MORTGAGE,12.0,VENTURE,A,14000,7.51,0,0.12,N,6,0,5,0,0,1200.5466853215496
32,11.661354090741,MORTGAGE,15.0,EDUCATION,B,21600,10.62,0,0.19,N,9,0,1,1,0,1852.2720287818192
28,11.661354090741,MORTGAGE,10.0,MEDICAL,B,25000,12.18,0,0.22,N,10,0,3,1,0,2143.833366645624
27,10.27646390360756,RENT,11.0,DEBTCONSOLIDATION,C,1800,13.23,1,0.06,Y,5,3,0,2,1,175.1575266437815
33,11.661354090741,MORTGAGE,5.0,EDUCATION,C,15000,12.84,0,0.13,N,7,0,1,2,0,1286.3000199873745
33,11.661388572607851,MORTGAGE,12.0,MEDICAL,C,8200,13.85,0,0.07,N,9,0,3,2,0,703.1752650161646
31,11.661388572607851,MORTGAGE,13.0,MEDICAL,A,6775,8.59,0,0.06,N,10,0,3,0,0,580.9771244493312
29,10.405746587635992,RENT,2.0,MEDICAL,C,1800,12.53,0,0.05,N,8,3,3,2,0,172.98134111191433
32,11.555994532928862,MORTGAGE,17.0,DEBTCONSOLIDATION,A,24000,8.9,1,0.23,N,5,0,0,0,0,2076.8441808804846
35,10.181157167204903,OWN,19.0,VENTURE,A,6600,5.99,0,0.25,N,8,2,5,0,0,648.2563712167837
30,11.665655135642039,MORTGAGE,9.0,DEBTCONSOLIDATION,C,15000,14.79,0,0.13,Y,7,0,0,2,1,1285.8257702279016
29,10.463131911491967,RENT,12.0,DEBTCONSOLIDATION,A,1800,5.42,0,0.05,N,7,3,0,0,0,172.03262036895538
29,11.669937760751914,MORTGAGE,14.0,VENTURE,A,7800,8.9,0,0.07,N,8,0,5,0,0,668.3840273966837
33,11.669937760751914,MORTGAGE,17.0,HOMEIMPROVEMENT,A,20000,6.17,0,0.17,N,6,0,2,0,0,1713.805198453035
31,11.669937760751914,MORTGAGE,5.0,HOMEIMPROVEMENT,A,3600,6.91,0,0.03,N,5,0,2,0,0,308.48493572154626
33,11.669937760751914,MORTGAGE,2.0,HOMEIMPROVEMENT,A,18000,10.99,0,0.15,N,8,0,2,0,0,1542.4246786077315
34,10.494878824141686,RENT,3.0,DEBTCONSOLIDATION,C,1800,14.22,0,0.05,Y,9,3,0,2,1,171.51222326258838
30,11.674202123168433,MORTGAGE,0.0,EDUCATION,A,13500,8.49,0,0.11,N,7,0,1,0,0,1156.395945313309
29,11.674202123168433,OWN,1.0,VENTURE,A,20000,6.17,0,0.17,N,9,2,5,0,0,1713.1791782419393
30,11.674202123168433,MORTGAGE,3.0,PERSONAL,A,17500,7.37,0,0.15,N,6,0,4,0,0,1499.031780961697
31,11.67433828295215,MORTGAGE,3.0,MEDICAL,C,21000,13.49,0,0.18,N,5,0,3,2,0,1798.8171570003215
29,11.67505281781187,MORTGAGE,13.0,DEBTCONSOLIDATION,C,14400,12.99,0,0.12,Y,6,0,0,2,1,1233.3991310112838
33,10.181157167204903,OWN,13.0,VENTURE,B,7000,11.36,0,0.27,N,9,2,5,1,0,687.544636139013
27,11.677023646792339,MORTGAGE,4.0,HOMEIMPROVEMENT,A,12500,6.17,0,0.11,N,7,0,2,0,0,1070.4782638197132
27,11.6784144793958,MORTGAGE,4.0,DEBTCONSOLIDATION,A,16000,7.9,0,0.14,N,10,0,0,0,0,1370.0489932283842
31,11.678448377988165,MORTGAGE,8.0,MEDICAL,B,6000,12.69,0,0.05,N,9,0,3,1,0,513.7668811645349
27,11.678448377988165,MORTGAGE,3.0,PERSONAL,A,10000,6.17,0,0.08,N,6,0,4,0,0,856.2781352742247
30,11.678448377988165,MORTGAGE,0.0,PERSONAL,C,5000,13.92,0,0.04,Y,9,0,4,2,1,428.13906763711236
28,10.776494929893925,RENT,12.0,DEBTCONSOLIDATION,B,15000,10.99,1,0.31,N,7,3,0,1,0,1391.9182533450742
29,11.68161283048838,MORTGAGE,13.0,VENTURE,C,3500,13.49,0,0.03,Y,6,0,5,2,1,299.6161618081699
29,11.681832447342321,MORTGAGE,11.0,EDUCATION,A,35000,7.9,0,0.3,N,8,0,1,0,0,2996.1052906526393
27,11.682676678340282,MORTGAGE,4.0,DEBTCONSOLIDATION,A,15000,6.91,0,0.13,N,9,0,0,0,0,1283.9523349824485
28,10.778977123006351,RENT,5.0,PERSONAL,B,15000,11.99,1,0.31,N,7,3,4,1,0,1391.5977210847227
27,11.686887175419702,MORTGAGE,0.0,MEDICAL,B,8800,10.99,0,0.07,N,7,0,3,1,0,752.9806584005097
34,10.165890277802454,OWN,7.0,HOMEIMPROVEMENT,B,6000,12.42,0,0.23,N,8,2,2,1,0,590.2090063967336
28,11.686887175419702,MORTGAGE,2.0,MEDICAL,B,5325,10.38,0,0.04,N,7,0,3,1,0,455.6388643162175
30,11.686887175419702,MORTGAGE,14.0,PERSONAL,C,25000,12.73,0,0.21,Y,8,0,4,2,1,2139.1495977287204
29,10.165890277802454,OWN,5.0,VENTURE,B,4500,11.71,0,0.17,N,5,2,5,1,0,442.65675479755015
32,11.686887175419702,MORTGAGE,12.0,PERSONAL,B,18000,10.99,0,0.15,N,7,0,4,1,0,1540.1877103646789
27,11.686887175419702,OWN,5.0,EDUCATION,A,5000,7.51,0,0.04,N,5,2,1,0,0,427.82991954574413
34,11.686887175419702,MORTGAGE,10.0,HOMEIMPROVEMENT,A,6000,10.99,0,0.05,N,10,0,2,0,0,513.395903454893
32,11.686887175419702,MORTGAGE,10.0,MEDICAL,C,9000,13.47,0,0.08,N,7,0,3,2,0,770.0938551823394
27,11.584790208681607,MORTGAGE,11.0,PERSONAL,G,24000,20.86,1,0.22,Y,10,0,4,6,1,2071.6818835454155
29,11.691080018519527,MORTGAGE,6.0,HOMEIMPROVEMENT,C,6800,13.16,0,0.06,Y,10,0,2,2,1,581.6400186491156
29,11.691949925644888,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5000,9.32,0,0.04,N,5,0,0,0,0,427.6446642174801
30,11.692752245730048,MORTGAGE,2.0,HOMEIMPROVEMENT,A,9500,8.94,0,0.08,N,10,0,2,0,0,812.4691090986901
33,11.695255355062795,MORTGAGE,3.0,EDUCATION,A,14050,8.9,0,0.12,N,7,0,1,0,0,1201.3418752689186
32,11.695255355062795,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8000,8.9,0,0.07,N,6,0,0,0,0,684.0380784449359
27,11.695255355062795,MORTGAGE,2.0,EDUCATION,A,17000,6.03,0,0.14,N,5,0,1,0,0,1453.5809166954887
34,10.165890277802454,OWN,0.0,MEDICAL,A,3000,8.49,0,0.12,N,9,2,3,0,0,295.1045031983668
28,10.165890277802454,OWN,3.0,HOMEIMPROVEMENT,A,2500,7.49,0,0.1,N,8,2,2,0,0,245.9204193319723
29,10.778977123006351,RENT,2.0,PERSONAL,B,15000,11.36,1,0.31,N,8,3,4,1,0,1391.5977210847227
29,11.695255355062795,MORTGAGE,11.0,VENTURE,B,16000,12.42,0,0.13,N,9,0,5,1,0,1368.0761568898718
29,11.695255355062795,MORTGAGE,2.0,EDUCATION,A,35000,8.9,0,0.29,N,7,0,1,0,0,2992.6665931965945
29,11.695255355062795,MORTGAGE,8.0,MEDICAL,A,28000,7.9,0,0.23,N,8,0,3,0,0,2394.1332745572754
29,11.695255355062795,MORTGAGE,3.0,EDUCATION,B,20000,11.71,0,0.17,N,5,0,1,1,0,1710.0951961123396
29,10.645448706505872,RENT,0.0,PERSONAL,E,15000,14.25,1,0.36,N,9,3,4,4,0,1409.0528650833555
28,10.789339695269716,RENT,0.0,MEDICAL,C,15000,12.99,1,0.31,Y,7,3,3,2,1,1390.261167379532
28,10.789339695269716,RENT,4.0,PERSONAL,C,15000,12.87,1,0.31,Y,8,3,4,2,1,1390.261167379532
27,11.695255355062795,MORTGAGE,11.0,EDUCATION,B,20000,10.65,0,0.17,N,8,0,1,1,0,1710.0951961123396
29,11.695255355062795,MORTGAGE,12.0,VENTURE,B,12000,10.65,0,0.1,N,9,0,5,1,0,1026.0571176674039
30,10.790658385836432,RENT,3.0,VENTURE,B,15000,10.75,1,0.31,N,9,3,5,1,0,1390.091268174021
29,11.695255355062795,MORTGAGE,2.0,PERSONAL,D,7000,10.99,0,0.06,N,8,0,4,3,0,598.5333186393188
27,11.695255355062795,MORTGAGE,4.0,DEBTCONSOLIDATION,C,15000,13.49,0,0.13,Y,6,0,0,2,1,1282.5713970842546
30,10.691785809335006,RENT,2.0,PERSONAL,D,15000,13.24,1,0.34,N,7,3,4,3,0,1402.9461745205829
33,11.695255355062795,MORTGAGE,14.0,VENTURE,B,2000,12.69,0,0.02,N,9,0,5,1,0,171.00951961123397
27,10.819798284210286,RENT,3.0,VENTURE,D,15000,16.77,0,0.3,N,5,3,5,3,0,1386.3474721049126
29,11.695255355062795,MORTGAGE,1.0,VENTURE,B,5000,9.91,0,0.04,N,7,0,5,1,0,427.5237990280849
29,11.695255355062795,MORTGAGE,2.0,HOMEIMPROVEMENT,B,6900,10.65,0,0.06,N,6,0,2,1,0,589.9828426587571
27,11.695255355062795,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000,6.62,0,0.08,N,10,0,2,0,0,855.0475980561698
31,11.695255355062795,MORTGAGE,0.0,VENTURE,A,12000,6.03,0,0.1,N,6,0,5,0,0,1026.0571176674039
30,11.695255355062795,MORTGAGE,15.0,EDUCATION,A,11000,6.03,0,0.09,N,5,0,1,0,0,940.5523578617868
34,11.695255355062795,MORTGAGE,0.0,MEDICAL,A,7100,8.9,0,0.06,N,8,0,3,0,0,607.0837946198806
31,11.695255355062795,MORTGAGE,6.0,MEDICAL,A,28000,8.9,0,0.23,N,9,0,3,0,0,2394.1332745572754
27,11.695255355062795,MORTGAGE,0.0,PERSONAL,A,7000,7.49,0,0.06,N,9,0,4,0,0,598.5333186393188
35,11.695255355062795,MORTGAGE,2.0,PERSONAL,A,8000,10.99,0,0.07,N,10,0,4,0,0,684.0380784449359
28,11.695255355062795,OWN,7.0,VENTURE,B,5000,10.65,0,0.04,N,6,2,5,1,0,427.5237990280849
32,11.695255355062795,MORTGAGE,7.0,PERSONAL,D,28250,16.77,0,0.24,Y,9,0,4,3,1,2415.5094645086797
34,11.695255355062795,MORTGAGE,2.0,EDUCATION,B,4200,12.69,0,0.04,N,6,0,1,1,0,359.1199911835913
29,11.695255355062795,MORTGAGE,7.0,DEBTCONSOLIDATION,B,20000,12.42,0,0.17,N,6,0,0,1,0,1710.0951961123396
34,10.158168529848494,OWN,18.0,EDUCATION,A,10000,8.94,0,0.39,N,9,2,1,0,0,984.429424518432
28,10.819798284210286,RENT,4.0,PERSONAL,A,15000,7.49,0,0.3,N,6,3,4,0,0,1386.3474721049126
27,11.695255355062795,OWN,11.0,MEDICAL,B,4800,10.99,0,0.04,N,10,2,3,1,0,410.4228470669615
